,focus_actor,release_date,title,popularity,revenue,vote_average,vote_count,genre_name,age_at_release
3,Michael Ealy,2004-07-22,November,5.7423589999999995,0.0,4.9,11.0,Drama,31.0
4,Michael Ealy,2008-09-15,Miracle at St. Anna,11.387408,9323833.0,6.3,90.0,Drama,35.0
5,Michael Ealy,2008-12-18,Seven Pounds,41.472404,168167691.0,7.5,2039.0,Drama,35.0
6,Michael Ealy,2010-08-26,Takers,18.47242,69055695.0,6.0,394.0,Action,37.0
7,Michael Ealy,2012-01-19,Underworld: Awakening,58.40120400000001,160112671.0,6.1,1862.0,Fantasy,39.0
8,Michael Ealy,2012-04-16,Think Like a Man,6.035152,96070507.0,6.9,281.0,Comedy,39.0
9,Michael Ealy,2013-10-31,Last Vegas,28.04350800000001,134402450.0,6.4,799.0,Comedy,40.0
10,Michael Ealy,2014-02-14,About Last Night,11.828068,49002684.0,6.0,210.0,Comedy,41.0
11,Michael Ealy,2014-06-20,Think Like a Man Too,15.237142,70181428.0,6.4,225.0,Comedy,41.0
0,Donal Logue,1998-08-07,"First Love, Last Rites",0.374291,40542.0,3.0,1.0,Drama,32.0
1,Donal Logue,1998-08-21,Blade,43.815492,131183530.0,6.5,1905.0,Horror,32.0
2,Donal Logue,1999-01-01,The Big Tease,0.502396,0.0,5.8,6.0,Comedy,33.0
3,Donal Logue,1999-07-30,Runaway Bride,20.230535,309457509.0,5.7,455.0,Comedy,33.0
4,Donal Logue,2000-02-25,Reindeer Games,11.470135,32168970.0,5.4,173.0,Thriller,34.0
5,Donal Logue,2000-06-28,The Patriot,23.657284,215294342.0,6.8,1099.0,Drama,34.0
6,Donal Logue,2003-08-15,American Splendor,7.792851,6003587.0,7.1,120.0,Comedy,37.0
7,Donal Logue,2005-09-16,Just Like Heaven,13.43573,102854431.0,6.5,579.0,Comedy,39.0
8,Donal Logue,2007-02-16,Ghost Rider,46.834703999999995,228738393.0,5.2,1712.0,Thriller,41.0
9,Donal Logue,2008-10-15,Max Payne,25.903237,85416905.0,5.2,613.0,Action,42.0
10,Donal Logue,2010-05-01,Charlie St. Cloud,21.75433,48190704.0,6.8,566.0,Drama,44.0
11,Donal Logue,2011-09-02,Shark Night,8.363702,10126458.0,4.9,132.0,Horror,45.0
0,John Rhys-Davies,1981-02-11,Sphinx,0.310513,439564.0,6.0,2.0,Adventure,37.0
1,John Rhys-Davies,1981-06-12,Raiders of the Lost Ark,68.159596,389925971.0,7.7,3854.0,Adventure,37.0
2,John Rhys-Davies,1987-06-29,The Living Daylights,23.331459,191185897.0,6.2,440.0,Action,43.0
3,John Rhys-Davies,1989-05-24,Indiana Jones and the Last Crusade,80.972475,474171806.0,7.6,3152.0,Adventure,45.0
4,John Rhys-Davies,2001-12-18,The Lord of the Rings: The Fellowship of the Ring,138.049577,871368364.0,8.0,8705.0,Adventure,57.0
5,John Rhys-Davies,2002-12-18,The Lord of the Rings: The Two Towers,106.914973,926287400.0,8.0,7487.0,Adventure,58.0
6,John Rhys-Davies,2003-02-07,The Jungle Book 2,19.819893,135680000.0,5.6,269.0,Family,59.0
7,John Rhys-Davies,2003-08-15,The Medallion,14.653718,0.0,5.3,281.0,Thriller,59.0
8,John Rhys-Davies,2003-12-01,The Lord of the Rings: The Return of the King,123.63033200000001,1118888979.0,8.1,8064.0,Adventure,59.0
9,John Rhys-Davies,2004-08-06,The Princess Diaries 2: Royal Engagement,30.002907,95149435.0,6.0,697.0,Comedy,60.0
10,John Rhys-Davies,2006-10-13,One Night with the King,3.476925,13391174.0,6.1,12.0,Drama,62.0
11,John Rhys-Davies,2007-11-29,In the Name of the King: A Dungeon Siege Tale,15.406173,0.0,4.1,224.0,Adventure,63.0
0,Brian Dennehy,1978-04-26,F.I.S.T.,3.375208,11.0,6.4,29.0,Drama,40.0
1,Brian Dennehy,1982-10-22,First Blood,63.071045999999996,125212904.0,7.2,1488.0,Action,44.0
2,Brian Dennehy,1985-07-10,Silverado,10.981038,0.0,7.1,146.0,Action,47.0
3,Brian Dennehy,1986-06-18,Legal Eagles,7.519433,0.0,5.8,51.0,Comedy,48.0
4,Brian Dennehy,1996-10-31,Romeo + Juliet,41.493041999999996,147298761.0,6.7,1374.0,Drama,58.0
5,Brian Dennehy,2001-08-22,Summer Catch,3.9600980000000003,19693891.0,4.8,63.0,Drama,63.0
6,Brian Dennehy,2002-03-22,Stolen Summer,0.87066,0.0,6.4,9.0,Drama,64.0
7,Brian Dennehy,2005-01-19,Assault on Precinct 13,18.706504000000002,35294470.0,6.0,311.0,Thriller,67.0
8,Brian Dennehy,2006-02-19,10th & Wolf,3.9424639999999997,143451.0,6.3,24.0,Action,68.0
9,Brian Dennehy,2007-06-22,Ratatouille,65.677399,623722818.0,7.5,4369.0,Animation,69.0
10,Brian Dennehy,2008-09-11,Righteous Kill,18.380176000000002,73174566.0,5.9,375.0,Action,70.0
11,Brian Dennehy,2010-11-18,The Next Three Days,34.421696000000004,51148651.0,6.9,905.0,Romance,72.0
0,Rob Corddry,2006-12-08,Unaccompanied Minors,10.006282,0.0,5.4,66.0,Comedy,35.0
1,Rob Corddry,2008-02-28,Semi-Pro,10.449975,33472850.0,5.4,251.0,Comedy,37.0
2,Rob Corddry,2008-04-25,Harold & Kumar Escape from Guantanamo Bay,26.219597999999998,43493123.0,6.2,497.0,Comedy,37.0
3,Rob Corddry,2010-03-26,Hot Tub Time Machine,33.926473,64572262.0,6.0,894.0,Science Fiction,39.0
4,Rob Corddry,2011-02-11,Cedar Rapids,10.254807000000001,6861102.0,5.9,135.0,Comedy,40.0
5,Rob Corddry,2012-06-22,Seeking a Friend for the End of the World,30.863082000000002,9636289.0,6.3,700.0,Comedy,41.0
6,Rob Corddry,2013-01-31,Warm Bodies,43.742241,116980662.0,6.4,2652.0,Horror,42.0
7,Rob Corddry,2013-02-14,Escape from Planet Earth,18.14218,74597643.0,5.7,332.0,Animation,42.0
8,Rob Corddry,2013-04-18,Pain & Gain,31.893932,86175291.0,6.1,1573.0,Thriller,42.0
9,Rob Corddry,2013-06-06,The Way Way Back,32.14444,23198652.0,7.1,688.0,Comedy,42.0
10,Rob Corddry,2014-07-17,Sex Tape,72.641296,126069509.0,5.3,1695.0,Comedy,43.0
11,Rob Corddry,2015-02-20,Hot Tub Time Machine 2,16.618873999999998,12314651.0,5.0,354.0,Comedy,44.0
0,Amber Heard,2005-02-12,North Country,12.779200999999999,25224242.0,6.8,125.0,Drama,19.0
1,Amber Heard,2008-02-15,All the Boys Love Mandy Lane,12.284939,0.0,5.7,209.0,Horror,22.0
2,Amber Heard,2008-03-04,Never Back Down,26.21425,41627431.0,6.4,497.0,Drama,22.0
3,Amber Heard,2008-08-06,Pineapple Express,41.832392,101624843.0,6.6,1148.0,Action,22.0
4,Amber Heard,2008-11-05,The Informers,6.333869,382174.0,4.4,60.0,Drama,22.0
5,Amber Heard,2009-09-13,The Joneses,14.979375,7022728.0,6.1,210.0,Comedy,23.0
6,Amber Heard,2009-10-07,Zombieland,57.300674,102391382.0,7.2,3550.0,Comedy,23.0
7,Amber Heard,2009-10-16,The Stepfather,7.924428,0.0,5.4,167.0,Horror,23.0
8,Amber Heard,2011-02-24,Drive Angry,30.387148,28931401.0,5.3,600.0,Fantasy,25.0
9,Amber Heard,2013-09-12,Machete Kills,29.072964000000002,15008161.0,5.3,631.0,Action,27.0
10,Amber Heard,2014-02-14,3 Days to Kill,41.638961,52597999.0,6.0,883.0,Action,28.0
11,Amber Heard,2015-07-01,Magic Mike XXL,29.660992999999998,122513057.0,6.3,706.0,Comedy,29.0
0,Dominic Cooper,2006-10-02,The History Boys,3.7716519999999996,13401952.0,6.6,66.0,Comedy,28.0
1,Dominic Cooper,2008-07-03,Mamma Mia!,30.780599,609841637.0,6.4,1386.0,Comedy,30.0
2,Dominic Cooper,2008-09-05,The Duchess,18.591657,0.0,6.7,396.0,Drama,30.0
3,Dominic Cooper,2009-10-29,An Education,16.990308,26096852.0,6.8,409.0,Drama,31.0
4,Dominic Cooper,2011-02-11,The Devil's Double,10.559414,5728213.0,6.5,208.0,Drama,33.0
5,Dominic Cooper,2011-07-22,Captain America: The First Avenger,74.50624599999998,370569774.0,6.6,7047.0,Action,33.0
6,Dominic Cooper,2011-10-17,My Week with Marilyn,21.006078,35057696.0,6.6,406.0,Drama,33.0
7,Dominic Cooper,2012-06-20,Abraham Lincoln: Vampire Hunter,38.634767,112265139.0,5.5,1269.0,Action,34.0
8,Dominic Cooper,2013-03-08,Dead Man Down,29.647844,18074539.0,5.9,638.0,Thriller,35.0
9,Dominic Cooper,2014-03-13,Need for Speed,54.81489000000001,203277636.0,6.1,1520.0,Action,36.0
10,Dominic Cooper,2014-10-01,Dracula Untold,64.45794699999999,215529201.0,6.2,2389.0,Horror,36.0
11,Dominic Cooper,2016-05-25,Warcraft,63.148529,433677183.0,6.3,2268.0,Action,38.0
0,Vincent Cassel,1998-09-13,Elizabeth,14.179538,82150642.0,7.1,334.0,Drama,32.0
1,Vincent Cassel,1999-10-18,The Messenger: The Story of Joan of Arc,21.084542000000006,66976317.0,6.2,367.0,Adventure,33.0
2,Vincent Cassel,2001-05-16,Shrek,67.298732,484409218.0,7.3,4056.0,Adventure,35.0
3,Vincent Cassel,2001-09-06,Birthday Girl,5.831302,0.0,6.1,103.0,Comedy,35.0
4,Vincent Cassel,2002-05-22,Irreversible,32.476098,792.0,7.1,538.0,Drama,36.0
5,Vincent Cassel,2005-11-11,Derailed,17.7091,57479076.0,6.1,319.0,Drama,39.0
6,Vincent Cassel,2007-09-14,Eastern Promises,35.481169,55112356.0,7.2,848.0,Thriller,41.0
7,Vincent Cassel,2010-12-02,Black Swan,91.28568299999999,327803731.0,7.3,4430.0,Drama,44.0
8,Vincent Cassel,2011-09-30,A Dangerous Method,27.133277000000003,27462041.0,6.2,571.0,Drama,45.0
9,Vincent Cassel,2013-03-27,Trance,38.802415,24261569.0,6.5,956.0,Thriller,47.0
10,Vincent Cassel,2015-03-15,Child 44,40.371097999999996,3324330.0,6.1,547.0,Crime,49.0
11,Vincent Cassel,2016-07-27,Jason Bourne,62.641286,415484914.0,5.9,2341.0,Action,50.0
0,Sofía Vergara,2003-04-16,Chasing Papi,1.118511,6126237.0,6.3,16.0,Comedy,31.0
1,Sofía Vergara,2004-05-28,Soul Plane,9.400404,14822346.0,4.7,108.0,Romance,32.0
2,Sofía Vergara,2005-08-11,Four Brothers,24.694551,92374674.0,6.7,607.0,Action,33.0
3,Sofía Vergara,2009-02-16,Madea Goes to Jail,3.107371,90508336.0,6.4,52.0,Comedy,37.0
4,Sofía Vergara,2011-07-29,The Smurfs,36.65422,563749323.0,5.5,1179.0,Animation,39.0
5,Sofía Vergara,2011-11-17,Happy Feet Two,17.7735,150406466.0,5.8,373.0,Animation,39.0
6,Sofía Vergara,2011-12-08,New Year's Eve,21.219292000000006,142044638.0,5.7,718.0,Comedy,39.0
7,Sofía Vergara,2012-04-13,The Three Stooges,14.585968,54819301.0,4.9,140.0,Comedy,40.0
8,Sofía Vergara,2013-02-14,Escape from Planet Earth,18.14218,74597643.0,5.7,332.0,Animation,41.0
9,Sofía Vergara,2013-09-12,Machete Kills,29.072964000000002,15008161.0,5.3,631.0,Action,41.0
10,Sofía Vergara,2015-01-14,Wild Card,48.0343,0.0,5.4,656.0,Thriller,43.0
11,Sofía Vergara,2015-05-08,Hot Pursuit,18.262017,51680201.0,5.4,647.0,Action,43.0
0,Christine Baranski,1986-02-14,Nine 1/2 Weeks,12.313143,6735922.0,5.8,177.0,Drama,34.0
1,Christine Baranski,1998-05-15,Bulworth,4.523630000000002,29202884.0,6.3,66.0,Comedy,46.0
2,Christine Baranski,1999-03-05,Cruel Intentions,23.449703,75902208.0,6.6,827.0,Drama,47.0
3,Christine Baranski,1999-08-12,Bowfinger,13.191829,0.0,6.0,254.0,Comedy,47.0
4,Christine Baranski,2000-11-17,How the Grinch Stole Christmas,45.419668,345141403.0,6.2,1386.0,Family,48.0
5,Christine Baranski,2002-08-21,The Guru,4.093287999999999,0.0,5.1,75.0,Comedy,50.0
6,Christine Baranski,2002-12-26,Chicago,32.217425,306776732.0,6.9,677.0,Action,50.0
7,Christine Baranski,2003-08-22,Marci X,5.65327,1675706.0,3.3,12.0,Comedy,51.0
8,Christine Baranski,2004-02-24,Welcome to Mooseport,3.3140940000000003,14000000.0,4.8,54.0,Comedy,52.0
9,Christine Baranski,2008-07-03,Mamma Mia!,30.780599,609841637.0,6.4,1386.0,Comedy,56.0
10,Christine Baranski,2010-03-16,The Bounty Hunter,33.747825,136000000.0,5.5,858.0,Action,58.0
11,Christine Baranski,2014-12-25,Into the Woods,65.90160999999999,212902372.0,5.6,1652.0,Fantasy,62.0
0,Jay Baruchel,2002-10-11,The Rules of Attraction,11.387335,0.0,6.3,168.0,Comedy,20.0
1,Jay Baruchel,2004-12-15,Million Dollar Baby,70.456012,216763646.0,7.7,2439.0,Drama,22.0
2,Jay Baruchel,2005-10-01,Fetching Cody,0.077876,0.0,6.8,6.0,Comedy,23.0
3,Jay Baruchel,2007-06-01,Knocked Up,22.527210999999998,219076518.0,6.2,1214.0,Comedy,25.0
4,Jay Baruchel,2008-08-09,Tropic Thunder,43.192048,188072649.0,6.5,1667.0,Action,26.0
5,Jay Baruchel,2008-10-03,Nick and Norah's Infinite Playlist,20.452448999999998,32973937.0,6.4,379.0,Comedy,26.0
6,Jay Baruchel,2010-03-05,How to Train Your Dragon,67.263269,494878759.0,7.5,4227.0,Fantasy,28.0
7,Jay Baruchel,2010-03-11,She's Out of My League,16.176976,49779728.0,5.9,525.0,Comedy,28.0
8,Jay Baruchel,2010-07-13,The Sorcerer's Apprentice,35.580815,215283742.0,5.8,1470.0,Fantasy,28.0
9,Jay Baruchel,2013-06-12,This Is the End,38.217079999999996,126041322.0,6.3,2359.0,Action,31.0
10,Jay Baruchel,2014-01-30,RoboCop,66.757869,242688965.0,5.7,2342.0,Action,32.0
11,Jay Baruchel,2014-06-12,How to Train Your Dragon 2,100.21391,609123048.0,7.6,3106.0,Fantasy,32.0
0,Randy Quaid,1980-05-12,The Long Riders,2.959547,15795189.0,6.6,50.0,Western,30.0
1,Randy Quaid,1981-12-18,Heartbeeps,0.5180560000000001,2154696.0,3.8,6.0,Comedy,31.0
2,Randy Quaid,1983-07-28,National Lampoon's Vacation,22.838834,61399552.0,7.1,410.0,Comedy,33.0
3,Randy Quaid,1986-11-21,The Wraith,10.47644,3500000.0,5.9,108.0,Romance,36.0
4,Randy Quaid,1990-06-27,Days of Thunder,16.278022,157920733.0,5.9,353.0,Adventure,40.0
5,Randy Quaid,1996-06-25,Independence Day,60.442593,816969268.0,6.7,3260.0,Action,46.0
6,Randy Quaid,1996-07-04,Kingpin,17.329269,25023434.0,6.7,244.0,Comedy,46.0
7,Randy Quaid,1998-01-16,Hard Rain,10.930537,19870567.0,5.5,179.0,Thriller,48.0
8,Randy Quaid,2000-06-30,The Adventures of Rocky & Bullwinkle,8.981427,35134820.0,3.9,87.0,Action,50.0
9,Randy Quaid,2002-08-15,The Adventures of Pluto Nash,12.092241,7103973.0,4.4,142.0,Action,52.0
10,Randy Quaid,2004-04-02,Home on the Range,19.625972,103951461.0,5.7,389.0,Animation,54.0
11,Randy Quaid,2005-09-02,Brokeback Mountain,44.135568,178043761.0,7.5,1480.0,Drama,55.0
0,Jason Segel,2002-02-01,Slackers,9.371811,6413915.0,5.4,60.0,Comedy,22.0
1,Jason Segel,2007-06-01,Knocked Up,22.527210999999998,219076518.0,6.2,1214.0,Comedy,27.0
2,Jason Segel,2008-04-17,Forgetting Sarah Marshall,50.670253,105173115.0,6.4,1172.0,Comedy,28.0
3,Jason Segel,2009-03-20,"I Love You, Man",25.391899,91636986.0,6.5,515.0,Comedy,29.0
4,Jason Segel,2010-07-08,Despicable Me,113.858273,543513985.0,7.1,6478.0,Animation,30.0
5,Jason Segel,2010-12-25,Gulliver's Travels,22.845143,237382724.0,4.9,621.0,Comedy,30.0
6,Jason Segel,2011-05-16,Bad Teacher,28.497242,216197492.0,5.4,1584.0,Comedy,31.0
7,Jason Segel,2011-09-13,"Jeff, Who Lives at Home",10.409155,4417580.0,6.1,217.0,Drama,31.0
8,Jason Segel,2011-11-22,The Muppets,17.047276,165184237.0,6.5,501.0,Comedy,31.0
9,Jason Segel,2012-04-27,The Five-Year Engagement,27.71063,53909751.0,5.7,457.0,Comedy,32.0
10,Jason Segel,2012-12-20,This Is 40,38.429648,88058786.0,5.6,896.0,Comedy,32.0
11,Jason Segel,2014-07-17,Sex Tape,72.641296,126069509.0,5.3,1695.0,Comedy,34.0
0,Charlotte Rampling,1982-12-08,The Verdict,7.980632000000001,53977250.0,7.4,131.0,Drama,36.0
1,Charlotte Rampling,2000-07-05,Aberdeen,1.068819,0.0,7.0,6.0,Drama,54.0
2,Charlotte Rampling,2003-05-18,Swimming Pool,11.000653999999999,22441323.0,6.4,153.0,Thriller,57.0
3,Charlotte Rampling,2003-12-12,The Statement,2.653988,0.0,5.9,23.0,Drama,57.0
4,Charlotte Rampling,2006-03-29,Basic Instinct 2,13.483386999999999,38629478.0,4.6,180.0,Crime,60.0
5,Charlotte Rampling,2008-02-15,Dolphins and Whales: Tribes of the Ocean,0.041651,7518876.0,8.0,3.0,Documentary,62.0
6,Charlotte Rampling,2008-08-20,Babylon A.D.,27.568194000000002,72108608.0,5.4,676.0,Action,62.0
7,Charlotte Rampling,2008-09-05,The Duchess,18.591657,0.0,6.7,396.0,Drama,62.0
8,Charlotte Rampling,2009-10-10,Life During Wartime,3.1088810000000002,744816.0,6.3,30.0,Comedy,63.0
9,Charlotte Rampling,2010-09-15,Never Let Me Go,30.983396999999997,9455232.0,6.8,737.0,Drama,64.0
10,Charlotte Rampling,2011-05-26,Melancholia,36.173598,21817298.0,7.0,885.0,Drama,65.0
11,Charlotte Rampling,2012-12-07,Restless,0.812776,0.0,4.9,8.0,TV Movie,66.0
0,Kristen Bell,2006-08-11,Pulse,9.662714999999999,29907685.0,5.0,150.0,Horror,26.0
1,Kristen Bell,2008-04-17,Forgetting Sarah Marshall,50.670253,105173115.0,6.4,1172.0,Comedy,28.0
2,Kristen Bell,2009-09-19,Couples Retreat,26.676486999999998,171844840.0,5.3,588.0,Comedy,29.0
3,Kristen Bell,2009-10-15,Astro Boy,24.857079000000002,44091067.0,6.1,409.0,Animation,29.0
4,Kristen Bell,2010-09-24,You Again,19.962713,32005248.0,6.0,368.0,Comedy,30.0
5,Kristen Bell,2010-11-23,Burlesque,22.863516,89519773.0,6.9,573.0,Drama,30.0
6,Kristen Bell,2012-02-02,Big Miracle,8.303696,24719215.0,6.6,152.0,Adventure,32.0
7,Kristen Bell,2012-06-08,Safety Not Guaranteed,25.186002,4007792.0,6.8,556.0,Comedy,32.0
8,Kristen Bell,2012-08-22,Hit & Run,16.668854,14400000.0,5.5,224.0,Action,32.0
9,Kristen Bell,2013-11-27,Frozen,165.12536599999999,1274219009.0,7.3,5295.0,Animation,33.0
10,Kristen Bell,2016-04-07,The Boss,20.55509,78636257.0,5.5,431.0,Comedy,36.0
11,Kristen Bell,2016-07-28,Bad Moms,42.512296,183936074.0,6.3,1252.0,Comedy,36.0
0,Joe Pantoliano,1987-07-24,La Bamba,6.847099000000001,54215416.0,6.8,116.0,Drama,36.0
1,Joe Pantoliano,1988-07-20,Midnight Run,12.821328999999999,38413606.0,7.2,238.0,Adventure,37.0
2,Joe Pantoliano,1993-08-06,The Fugitive,54.884297,368875760.0,7.2,1220.0,Adventure,42.0
3,Joe Pantoliano,1994-07-01,Baby's Day Out,21.312185999999997,16671505.0,5.8,274.0,Action,43.0
4,Joe Pantoliano,1995-04-07,Bad Boys,33.872182,141407024.0,6.5,1699.0,Action,44.0
5,Joe Pantoliano,1996-09-13,Bound,15.359952,7011317.0,6.9,198.0,Crime,45.0
6,Joe Pantoliano,1999-03-30,The Matrix,104.309993,463517383.0,7.9,8907.0,Action,48.0
7,Joe Pantoliano,1999-09-16,Taxman,0.964802,0.0,2.0,1.0,Action,48.0
8,Joe Pantoliano,2000-04-07,Ready to Rumble,3.113009,12372410.0,4.7,49.0,Action,49.0
9,Joe Pantoliano,2000-10-11,Memento,60.715151,39723096.0,8.1,4028.0,Mystery,49.0
10,Joe Pantoliano,2002-08-15,The Adventures of Pluto Nash,12.092241,7103973.0,4.4,142.0,Action,51.0
11,Joe Pantoliano,2003-07-18,Bad Boys II,38.068736,273339556.0,6.3,1564.0,Adventure,52.0
0,Billy Burke,1998-09-11,Without Limits,3.849873,777423.0,6.2,19.0,Drama,32.0
1,Billy Burke,2001-04-06,Along Came a Spider,21.252797,105178561.0,6.1,400.0,Crime,35.0
2,Billy Burke,2004-10-01,Ladder 49,10.99991,74541707.0,6.2,207.0,Drama,38.0
3,Billy Burke,2008-01-22,Untraceable,12.677505,32483410.0,5.9,238.0,Drama,42.0
4,Billy Burke,2008-11-20,Twilight,127.084938,392616625.0,5.8,3561.0,Adventure,42.0
